centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
439885,22618.7,22618.7,,1364.0,1405.0,51.1,59.9,66.4,
439892,4571.3,4571.3,,196.0,398.0,34.2,41.1,44.6,
439899,17567.3,17567.3,,1174.0,1920.0,,,,
439901,961.7,961.7,,167.0,85.0,34.7,41.3,44.7,
439915,11131.7,11131.7,,1326.0,1195.0,,,,
439920,1514.0,1514.0,,88.0,136.0,46.8,56.7,62.1,
439947,1556.0,1556.0,,185.0,182.0,41.1,49.0,53.7,
439953,17312.3,17312.3,,2111.0,1212.0,,,,
439959,335.0,335.0,,33.0,32.0,34.3,44.2,49.6,
439960,6605.0,6961.4,5714.0,589.0,781.0,,,,
439971,875.7,875.7,,62.0,76.0,40.0,47.9,52.3,
439979,978.0,978.0,,76.0,103.0,44.4,53.9,59.6,
439980,8356.0,8356.0,,808.0,864.0,44.7,52.5,56.5,
439981,655.0,655.0,,40.0,61.0,39.3,47.6,52.3,
439987,1274.0,1274.0,,303.0,243.0,39.6,47.8,52.7,
439992,12467.3,12467.3,,780.0,1430.0,,,,
439994,2771.0,2771.0,,414.0,274.0,42.8,49.1,53.4,
440003,9378.0,9378.0,,1050.0,1038.0,34.6,43.6,48.0,
440009,869.0,869.0,,88.0,84.0,36.3,47.6,53.7,
440014,2211.0,2211.0,,259.0,222.0,41.1,48.9,53.7,
440020,277.0,277.0,,30.0,32.0,,,,
440021,656.7,656.7,,68.0,74.0,,,,
440022,16923.0,16923.0,,1170.0,1559.0,,,,
440025,22507.7,22507.7,,1737.0,1831.0,,,,
440028,5096.3,5096.3,,381.0,452.0,35.7,41.6,44.5,
440036,4675.0,4675.0,,355.0,457.0,,,,
440059,7024.0,7024.0,,451.0,889.0,,,,
440061,462.0,462.0,,74.0,62.0,35.8,42.9,47.3,
440065,930.3,930.3,,143.0,100.0,31.6,39.3,44.4,
440067,7707.7,7707.7,,724.0,627.0,,,,
440068,2674.0,2674.0,,170.0,227.0,34.1,39.8,44.1,
440070,1360.7,1360.7,,226.0,180.0,35.1,42.6,46.8,
440083,13197.0,13197.0,,749.0,1021.0,,,,
440087,2088.3,2088.3,,309.0,267.0,36.5,43.1,46.7,
440089,10207.7,10207.7,,770.0,986.0,,,,
440091,959.7,959.7,,70.0,78.0,,,,
440092,1977.0,1977.0,,258.0,189.0,26.8,34.4,39.2,
440101,147.0,147.0,,15.0,21.0,38.0,47.8,51.5,
440103,16650.3,16650.3,,1066.0,1844.0,,,,
440106,14419.3,14419.3,,1167.0,1225.0,,,,
440109,391.0,391.0,,47.0,43.0,41.9,49.5,54.6,
440111,4264.0,4264.0,,510.0,393.0,47.8,56.1,61.5,
440114,1378.3,1378.3,,174.0,179.0,,,,
440115,670.0,670.0,,92.0,81.0,21.1,36.2,39.6,
440121,6875.0,6875.0,,488.0,494.0,28.4,36.4,39.7,
440131,4796.0,4796.0,,438.0,393.0,40.4,47.8,52.2,
440147,4560.0,4560.0,,457.0,363.0,,,,
440171,3611.0,3611.0,,382.0,242.0,,,,
440175,655.3,655.3,,66.0,102.0,,,,
440184,19070.7,19070.7,,1320.0,1282.0,54.3,66.9,72.5,
440192,8799.0,8799.0,,891.0,953.0,45.7,52.5,56.3,
440193,17630.3,17630.3,,1445.0,1222.0,,,,
440196,174.0,174.0,,17.0,19.0,26.8,38.1,43.3,
440198,32887.7,34403.8,29097.5,2427.0,2442.0,,,,
440201,680.7,680.7,,43.0,76.0,,,,
440208,407.0,407.0,,54.0,43.0,38.4,47.5,52.0,
440212,200.0,200.0,,38.0,16.0,41.6,51.4,57.8,
440226,14229.0,14229.0,,1619.0,914.0,,,,
440231,2208.3,2208.3,,396.0,221.0,,,,
440236,26823.0,26823.0,,2298.0,2441.0,,,,
440254,454.7,454.7,,55.0,47.0,,,,
440255,850.0,850.0,,143.0,78.0,,,,
440257,354.0,354.0,,32.0,40.0,32.2,39.6,44.3,
440263,482.0,482.0,,64.0,48.0,41.9,51.9,56.4,
440269,771.0,771.0,,89.0,85.0,39.9,48.6,54.0,
440284,2123.3,2705.0,1832.5,343.0,286.0,34.3,49.3,54.3,
440288,5804.0,5804.0,,492.0,507.0,33.9,41.9,44.8,
440290,8996.0,8996.0,,914.0,978.0,49.9,57.2,61.7,
440292,8286.0,8286.0,,544.0,700.0,47.7,54.2,59.0,
440296,16948.0,16948.0,,998.0,1137.0,55.5,67.3,72.7,
440303,33087.0,33087.0,,2062.0,2625.0,,,,
440304,882.0,882.0,,72.0,71.0,,,,
440307,37042.3,37976.2,34707.5,2544.0,2553.0,,,,
440312,312.0,,312.0,,,,,,
440313,2824.3,2824.3,,224.0,276.0,,,,
440321,1988.0,1988.0,,319.0,310.0,38.0,44.4,49.2,
440323,487.0,487.0,,56.0,52.0,41.4,51.1,54.6,
440334,476.3,476.3,,95.0,41.0,,,,
440338,3313.0,3313.0,,283.0,323.0,40.8,51.2,57.1,
440345,239.0,239.0,,25.0,23.0,45.0,54.3,61.0,
440346,21965.5,21958.7,21986.0,1650.0,1818.0,,,,
440351,848.0,848.0,,188.0,118.0,29.7,37.0,39.8,
440357,2487.0,2487.0,,168.0,218.0,38.3,43.8,47.2,
440358,748.0,748.0,,96.0,74.0,31.5,38.9,43.3,
440374,1883.0,1883.0,,147.0,295.0,35.0,43.2,48.8,
440379,513.0,513.0,,66.0,46.0,41.0,51.2,56.8,
440380,7902.0,7902.0,,603.0,644.0,53.6,59.9,64.7,
440386,29853.7,29853.7,,2831.0,2857.0,,,,
440388,9001.0,9001.0,,908.0,974.0,51.6,58.9,64.0,
440394,1767.5,1767.5,,111.0,181.0,33.4,42.8,47.9,
440402,1648.7,1648.7,,146.0,116.0,,,,
440404,2025.7,2025.7,,214.0,172.0,,,,
440406,212.0,,212.0,,,,,,
440408,647.0,647.0,,71.0,55.0,37.7,48.6,56.1,
440413,1474.7,1474.7,,285.0,182.0,38.9,48.3,53.6,
440421,1881.0,1881.0,,180.0,201.0,41.0,51.2,56.5,
440427,18099.0,18099.0,,1660.0,1176.0,,,,
440428,4394.0,4394.0,,260.0,224.0,,,,
440430,23332.3,23332.3,,1256.0,1855.0,,,,
440434,2295.3,2295.3,,156.0,223.0,,,,
440475,8219.0,8219.0,,617.0,651.0,54.3,61.4,66.1,
440487,9140.0,9140.0,,916.0,982.0,50.3,57.8,63.0,
440492,1143.7,1143.7,,74.0,90.0,42.2,50.0,56.6,
440499,13847.4,14290.0,12741.0,875.0,1361.0,,,,
440501,2860.0,2860.0,,366.0,313.0,41.7,48.1,51.9,
440508,428.3,428.3,,39.0,46.0,,,,
440512,1676.0,1676.0,,227.0,163.0,34.0,39.7,44.0,
440515,8188.3,8188.3,,640.0,805.0,,,,
440517,5376.0,5376.0,,467.0,457.0,,,,
440524,1288.0,1288.0,,141.0,126.0,42.4,52.9,58.1,
440525,987.0,987.0,,177.0,103.0,36.0,42.2,44.7,
440529,2571.0,2571.0,,491.0,320.0,,,,
440535,12302.3,12302.3,,1603.0,1067.0,,,,
440536,2413.0,2413.0,,228.0,209.0,49.2,59.3,68.4,
440559,4404.7,4404.7,,299.0,425.0,,,,
440561,821.0,821.0,,61.0,73.0,35.5,43.9,48.5,
440567,1767.0,1767.0,,189.0,266.0,40.6,48.4,52.9,
440570,8801.7,8801.7,,602.0,737.0,52.5,59.5,64.9,
440579,51014.0,51014.0,,3066.0,3617.0,,,,
440589,1425.0,1425.0,,218.0,144.0,,,,
440593,4433.0,4433.0,,417.0,494.0,52.5,58.9,63.9,
440597,5330.0,5330.0,,388.0,492.0,36.9,43.3,47.4,
440599,11183.4,11525.0,10329.5,863.0,867.0,,,,
440601,340.3,340.3,,38.0,30.0,,,,
440604,524.3,524.3,,37.0,61.0,35.3,43.1,47.7,
440605,3163.0,3163.0,,241.0,263.0,35.5,41.7,44.5,
440611,585.0,585.0,,70.0,47.0,42.9,54.4,59.5,
440620,743.3,743.3,,71.0,80.0,,,,
440623,26621.7,26621.7,,1690.0,1690.0,,,,
440624,1865.0,1865.0,,207.0,286.0,42.0,52.2,57.2,
440630,25857.3,25857.3,,1506.0,1760.0,,,,
440632,2517.7,2517.7,,243.0,221.0,41.3,48.5,53.2,
440640,2332.7,2332.7,,472.0,338.0,37.1,43.9,48.8,
440645,1485.3,1485.3,,116.0,146.0,36.7,43.6,47.8,
440653,15715.3,15715.3,,1074.0,1302.0,,,,
440657,3635.0,3635.0,,432.0,313.0,,,,
440660,880.0,880.0,,209.0,134.0,33.9,42.7,48.0,
440668,2577.7,2577.7,,184.0,234.0,40.5,47.0,49.8,
440672,1061.0,1061.0,,77.0,96.0,36.4,43.7,47.9,
440673,4670.0,4670.0,,480.0,509.0,53.3,59.6,64.9,
440680,1737.0,1737.0,,179.0,240.0,43.6,52.1,57.4,
440692,484.0,484.0,,119.0,88.0,31.5,39.1,44.0,
440712,1428.0,1428.0,,125.0,155.0,41.8,49.9,54.8,
440716,424.7,424.7,,25.0,46.0,36.0,45.0,52.0,
440720,3552.0,3552.0,,434.0,311.0,44.6,51.6,54.8,
440721,549.3,549.3,,41.0,52.0,,,,
440722,4241.5,4241.5,,516.0,353.0,42.3,49.9,56.6,
440727,134.0,134.0,,19.0,17.0,36.9,47.9,53.9,
440729,14287.4,14489.4,13782.5,1074.0,1029.0,,,,
440731,22639.0,22639.0,,1672.0,1880.0,,,,
440732,5354.0,5354.0,,413.0,504.0,36.7,42.6,44.8,
440735,850.0,850.0,,57.0,131.0,36.7,44.0,48.6,
440741,907.0,907.0,,120.0,93.0,34.1,43.2,48.4,
440742,5455.3,5455.3,,330.0,533.0,45.5,53.1,58.2,
440745,3752.0,3752.0,,432.0,328.0,46.3,53.2,58.2,
440751,1512.0,1512.0,,263.0,148.0,45.1,54.2,59.9,
440766,47197.7,47197.7,,3451.0,3552.0,,,,
440777,1757.7,1757.7,,230.0,178.0,,,,
440779,650.0,650.0,,87.0,77.0,36.4,44.6,48.9,
440789,18006.3,18006.3,,1391.0,1519.0,,,,
440790,21981.6,20558.2,25540.0,1693.0,1481.0,,,,
440793,33400.0,33400.0,,2087.0,2043.0,69.0,77.2,111.2,
440799,3012.0,3012.0,,533.0,336.0,44.9,53.0,57.6,
440800,1800.7,1800.7,,145.0,177.0,21.9,29.5,41.5,
440805,4235.5,4235.5,,529.0,342.0,39.1,44.3,48.5,
440807,1490.3,1490.3,,92.0,132.0,35.1,43.0,47.3,
440808,1264.0,1264.0,,240.0,128.0,,,,
440829,22788.3,22788.3,,1271.0,1655.0,,,,
440830,16372.1,17476.4,13611.5,1466.0,1439.0,,,,
440838,211.5,211.5,,61.0,44.0,31.8,42.7,48.9,
440846,4656.0,4656.0,,453.0,546.0,51.7,58.7,62.9,
440848,14901.1,15924.0,12344.0,1036.0,1625.0,,,,
440851,967.0,967.0,,99.0,142.0,37.3,44.5,48.9,
440853,973.5,973.5,,312.0,176.0,35.3,43.5,48.8,
440854,837.0,837.0,,331.0,162.0,29.0,36.8,41.9,
440862,716.0,716.0,,62.0,138.0,39.4,49.3,54.7,
440865,1416.3,1416.3,,177.0,132.0,39.5,48.6,53.7,
440873,10103.7,10103.7,,912.0,695.0,,,,
440881,244.0,244.0,,23.0,32.0,32.3,38.7,43.0,
440896,23711.3,23711.3,,1636.0,1671.0,,,,
440922,541.0,541.0,,81.0,64.0,41.4,51.1,54.4,
440927,4894.3,4894.3,,573.0,456.0,,,,
440928,2449.3,2449.3,,245.0,296.0,44.1,52.1,57.2,
440929,5767.3,5767.3,,449.0,531.0,,,,
440943,1591.5,1591.5,,179.0,145.0,41.4,48.5,53.2,
440946,16143.9,15384.0,18043.5,1299.0,1313.0,,,,
440947,356.0,356.0,,31.0,35.0,27.7,38.3,43.6,
440952,328.0,328.0,,32.0,58.0,40.4,52.9,59.5,
440954,20695.3,20695.3,,1693.0,1463.0,,,,
440955,54726.3,54726.3,,4045.0,3809.0,,,,
440961,1681.3,1681.3,,186.0,267.0,38.8,44.9,49.8,
440964,25813.0,25813.0,,1911.0,1735.0,,,,
440967,4138.5,4138.5,,505.0,361.0,41.5,48.2,52.8,
440970,7097.0,7097.0,,611.0,623.0,37.1,43.7,47.6,
440974,1200.0,1200.0,,207.0,138.0,39.5,48.7,53.9,
440978,1709.0,1709.0,,86.0,146.0,32.1,43.5,49.3,
440984,1301.3,1301.3,,110.0,131.0,44.2,53.1,58.8,
440997,9159.0,9159.0,,780.0,902.0,43.4,51.4,54.9,
441003,904.0,904.0,,93.0,81.0,34.0,43.6,49.3,
441005,11926.0,11926.0,,1117.0,1121.0,,,,
441006,2039.7,2039.7,,176.0,203.0,45.5,53.5,58.5,
441009,21502.3,21502.3,,1448.0,1443.0,49.7,58.4,64.1,
441010,22912.3,22912.3,,1494.0,1818.0,,,,
441013,1265.0,1265.0,,168.0,123.0,,,,
441017,395.0,395.0,,40.0,69.0,37.8,48.0,52.9,
441029,1177.7,1177.7,,142.0,129.0,35.7,44.4,49.6,
441036,2024.0,2024.0,,429.0,236.0,31.7,38.7,42.4,
441062,6465.0,6465.0,,671.0,539.0,44.5,49.9,54.5,
441076,1835.0,1835.0,,206.0,173.0,40.8,48.7,54.2,
441084,1513.0,1513.0,,240.0,182.0,42.2,49.3,53.9,
441091,291.0,291.0,,16.0,32.0,44.4,53.6,58.8,
441095,762.3,762.3,,68.0,76.0,44.0,54.3,59.9,
441100,4477.3,4477.3,,344.0,525.0,40.0,47.6,51.9,
441109,20439.0,20439.0,,1686.0,1454.0,60.3,71.1,77.4,
441110,266.0,266.0,,61.0,40.0,37.2,44.4,51.2,
441117,2801.0,2801.0,,252.0,297.0,44.8,54.5,59.9,
441121,24285.7,24285.7,,1777.0,1991.0,60.8,69.0,74.7,
441125,1651.7,1651.7,,225.0,179.0,36.8,48.0,53.3,
441126,523.7,523.7,,32.0,56.0,35.6,44.5,49.6,
441130,3081.0,3081.0,,212.0,268.0,,,,
441133,274.0,274.0,,54.0,32.0,35.5,46.7,49.4,
441136,1098.0,1098.0,,93.0,115.0,42.6,52.6,58.4,
441141,12981.7,12981.7,,1191.0,1220.0,,,,
441146,28560.3,28560.3,,1983.0,2372.0,,,,
441150,1391.0,1391.0,,155.0,124.0,,,,
441156,1064.0,1064.0,,97.0,85.0,37.4,44.8,49.7,
441160,7622.0,7622.0,,684.0,696.0,45.7,53.1,58.1,
441173,1377.0,1377.0,,256.0,164.0,37.0,44.6,49.2,
441180,1610.0,1610.0,,166.0,241.0,44.0,52.5,57.4,
441181,452.3,452.3,,33.0,44.0,31.4,39.2,43.7,
441195,2879.7,2879.7,,353.0,265.0,48.4,57.4,63.1,
441205,15122.7,17138.0,10084.5,1124.0,1438.0,,,,
441207,2604.5,2604.5,,404.0,301.0,37.9,44.6,49.1,
441226,12979.3,12979.3,,1193.0,1122.0,,,,
441230,541.7,541.7,,88.0,88.0,41.9,49.8,54.4,
441233,4650.0,4650.0,,493.0,504.0,44.5,52.5,57.1,
441236,1198.3,1198.3,,122.0,104.0,36.5,44.9,51.3,
441240,371.0,371.0,,57.0,41.0,36.1,47.2,52.7,
441250,489.7,489.7,,69.0,84.0,40.8,49.9,56.5,
441252,12651.3,12651.3,,1126.0,1219.0,,,,
441274,869.0,869.0,,125.0,79.0,40.1,47.3,51.1,
441289,896.0,896.0,,75.0,74.0,40.1,47.9,52.1,
441297,303.0,303.0,,31.0,41.0,33.8,47.7,53.1,
441304,851.0,851.0,,104.0,75.0,30.0,38.3,43.5,
441305,238.3,238.3,,17.0,22.0,30.6,41.9,47.6,
441308,2691.0,2691.0,,249.0,235.0,37.8,44.4,48.7,
441314,2028.0,2028.0,,214.0,180.0,33.5,39.5,44.5,
441322,2218.7,2218.7,,165.0,216.0,41.5,48.5,53.2,
441323,1833.0,1833.0,,221.0,221.0,44.3,52.6,58.2,
441328,18050.7,18050.7,,2178.0,1609.0,,,,
441338,2739.0,2739.0,,221.0,248.0,29.6,39.5,44.7,
441342,45161.3,45161.3,,3685.0,3519.0,,,,
441345,650.0,650.0,,79.0,74.0,36.9,44.1,48.7,
441349,7900.0,7900.0,,679.0,689.0,40.7,49.7,54.5,
441352,1527.0,1527.0,,297.0,154.0,39.9,49.3,54.6,
441364,425.0,425.0,,29.0,46.0,30.4,42.4,48.2,
441367,1109.0,1109.0,,93.0,123.0,41.7,51.8,58.2,
441373,17451.3,17451.3,,1400.0,2128.0,,,,
441374,758.0,758.0,,60.0,64.0,42.7,53.1,57.8,
441380,2386.0,2386.0,,227.0,236.0,45.5,53.9,59.6,
441389,1549.0,1549.0,,396.0,185.0,35.6,44.2,49.0,
441392,623.0,623.0,,63.0,73.0,38.0,46.1,49.8,
441401,790.3,790.3,,70.0,107.0,36.1,44.0,48.8,
441413,2449.3,2449.3,,215.0,204.0,39.7,47.5,51.8,
441415,583.0,583.0,,57.0,56.0,40.6,51.0,54.9,
441418,4628.0,4628.0,,498.0,437.0,29.6,37.0,42.2,
441419,783.0,783.0,,75.0,79.0,32.2,39.5,44.1,
441427,7491.7,7491.7,,715.0,676.0,38.4,44.8,49.6,
441437,2125.0,2125.0,,272.0,206.0,46.3,54.4,59.8,
441457,3100.3,3100.3,,332.0,270.0,,,,
441460,3767.7,3767.7,,250.0,361.0,,,,
441468,1851.0,1851.0,,406.0,269.0,39.8,48.9,53.8,
441470,1065.0,1065.0,,170.0,95.0,42.6,49.7,54.8,
441487,374.0,374.0,,63.0,40.0,42.9,53.5,59.3,
441489,1017.0,1017.0,,216.0,142.0,36.4,44.0,48.8,
441511,12870.0,12870.0,,1103.0,1184.0,,,,
441514,967.0,967.0,,104.0,140.0,44.9,52.2,57.6,
441521,875.0,875.0,,75.0,109.0,36.8,42.5,44.7,
441523,9037.7,9037.7,,847.0,764.0,41.4,48.8,53.4,
441532,3753.0,3753.0,,469.0,273.0,29.8,54.1,59.4,
441535,838.0,838.0,,87.0,71.0,38.0,49.6,56.2,
441539,2024.7,2024.7,,183.0,163.0,,,,
441549,311.0,311.0,,52.0,35.0,34.9,48.7,54.9,
441553,2825.0,2825.0,,285.0,278.0,38.0,44.5,49.4,
441556,871.0,871.0,,73.0,137.0,35.6,41.0,44.4,
441557,2743.3,2743.3,,345.0,266.0,,,,
441564,652.0,652.0,,44.0,68.0,42.3,52.6,58.6,
441576,10264.0,10264.0,,719.0,755.0,37.0,46.5,51.4,
441577,12070.0,12070.0,,1018.0,1094.0,,,,
441579,513.0,513.0,,41.0,71.0,29.4,37.5,42.6,
441581,27191.0,27191.0,,2496.0,2194.0,65.4,73.6,79.3,
441585,1108.5,1108.5,,124.0,110.0,40.4,49.2,54.5,
441594,19553.0,19553.0,,1538.0,1492.0,,,,
441603,1129.0,1129.0,,219.0,97.0,40.7,49.1,53.8,
441604,334.0,334.0,,45.0,33.0,35.9,44.5,49.2,
441642,2572.0,2572.0,,330.0,328.0,42.1,49.2,54.0,
441644,1110.0,1110.0,,161.0,149.0,43.1,49.6,54.2,
441666,215.7,215.7,,18.0,19.0,23.8,32.6,36.2,
441674,1711.8,2015.0,1408.5,244.0,208.0,43.0,52.7,58.3,
441677,1216.0,1216.0,,207.0,119.0,46.4,54.3,58.9,
441681,15826.0,15826.0,,1317.0,1630.0,,,,
441683,480.3,480.3,,91.0,55.0,32.9,43.4,48.9,
441685,1459.5,1459.5,,111.0,130.0,40.0,48.5,53.6,
441709,443.5,443.5,,43.0,42.0,37.3,49.0,54.9,
441716,1283.0,1283.0,,93.0,108.0,35.6,43.9,49.0,
441724,2958.0,2958.0,,258.0,320.0,45.0,54.1,61.1,
441729,12203.0,12203.0,,1105.0,1231.0,,,,
441745,30928.0,30928.0,,2161.0,1860.0,55.7,66.5,72.2,
441746,2831.0,2831.0,,328.0,273.0,,,,
441750,9415.3,9415.3,,842.0,885.0,44.0,51.3,54.8,
441754,1538.0,1538.0,,227.0,147.0,44.5,52.4,57.6,
441763,2679.0,2679.0,,404.0,300.0,41.7,49.4,54.1,
441798,13181.3,13181.3,,1113.0,1218.0,,,,
441814,20797.7,20797.7,,1722.0,1740.0,58.1,66.3,73.2,
441823,614.0,614.0,,47.0,64.0,39.7,49.0,54.3,
441852,2045.0,2045.0,,372.0,236.0,50.2,58.2,63.7,
441854,457.0,457.0,,46.0,43.0,40.8,63.5,71.7,
441862,12640.9,13273.8,11058.5,683.0,1520.0,,,,
441896,1620.7,1620.7,,138.0,214.0,44.4,59.1,68.6,
441898,727.0,727.0,,42.0,76.0,35.8,44.7,49.6,
441903,996.0,996.0,,123.0,90.0,45.6,54.8,62.6,
441925,609.0,609.0,,60.0,62.0,29.7,38.0,42.1,
441957,37361.7,37361.7,,2757.0,2883.0,,,,
441976,23643.0,23643.0,,2234.0,1609.0,,,,
441991,1693.3,1693.3,,137.0,217.0,39.3,46.9,51.2,
441998,2531.0,2531.0,,308.0,249.0,40.0,46.7,49.9,
442013,10161.0,10161.0,,786.0,1012.0,,,,
442016,1085.5,1085.5,,106.0,84.0,44.1,53.6,59.5,
442021,23561.3,23561.3,,1705.0,1790.0,,,,
442022,78.0,78.0,,9.0,18.0,,,,
442026,1161.0,1161.0,,103.0,100.0,28.3,47.1,53.4,
442032,585.0,585.0,,93.0,63.0,35.7,46.6,49.8,
442048,1315.0,1315.0,,109.0,97.0,37.4,47.3,52.2,
442058,51.0,51.0,,5.0,4.0,27.2,33.5,38.9,
442061,5979.0,5979.0,,482.0,569.0,,,,
442069,4362.7,4362.7,,419.0,496.0,29.1,37.3,41.2,
442080,3998.0,3998.0,,280.0,380.0,35.2,41.4,44.8,
442087,2321.7,2321.7,,189.0,302.0,40.7,49.2,54.5,
442091,18500.3,19994.8,14764.0,1048.0,1829.0,,,,
442100,22689.0,22689.0,,1630.0,2129.0,,,,
442110,21194.7,21194.7,,1595.0,1728.0,,,,
442124,4442.0,4442.0,,258.0,359.0,41.8,49.3,54.0,
442135,1693.0,1693.0,,111.0,162.0,37.0,44.9,49.8,
442147,587.0,587.0,,75.0,67.0,40.7,49.1,54.2,
442152,635.0,635.0,,53.0,66.0,32.9,39.4,44.8,
442154,971.0,971.0,,135.0,140.0,37.0,44.6,49.4,
442162,408.0,408.0,,47.0,39.0,29.5,36.7,39.3,
442164,234.0,234.0,,23.0,20.0,27.8,38.5,44.1,
442192,3633.3,3728.8,3394.5,165.0,347.0,,,,0.122
442196,4857.0,4857.0,,333.0,248.0,,,,
442201,5413.0,5413.0,,488.0,669.0,36.0,42.0,44.8,
442215,63.0,63.0,,9.0,11.0,24.2,34.0,38.5,
442218,2351.7,2351.7,,431.0,214.0,,,,
442230,1035.7,1035.7,,132.0,131.0,33.3,39.5,44.0,
442233,838.0,838.0,,111.0,87.0,36.3,43.5,48.4,
442241,3286.3,3286.3,,266.0,392.0,,,,
442257,550.7,550.7,,51.0,60.0,39.4,47.9,53.0,
442267,118.0,118.0,,8.0,15.0,29.9,43.7,52.1,
442270,2046.0,2046.0,,225.0,300.0,50.7,58.4,63.6,
442271,216.0,216.0,,18.0,20.0,30.2,41.9,48.8,
442277,479.0,479.0,,49.0,43.0,39.6,51.9,58.6,
442284,606.0,606.0,,106.0,74.0,29.9,39.3,44.9,
442286,293.0,293.0,,42.0,26.0,24.6,33.5,37.0,
442289,45648.0,45648.0,,2433.0,3309.0,64.0,75.0,89.8,
442292,8203.0,8203.0,,737.0,670.0,,,,
442302,270.0,270.0,,24.0,30.0,33.0,42.5,48.3,
442306,3352.0,3352.0,,242.0,319.0,44.2,52.6,58.0,
442313,1554.7,1554.7,,146.0,154.0,32.8,41.7,46.6,
442316,2288.0,2288.0,,290.0,212.0,42.4,49.8,54.8,
442326,896.3,896.3,,115.0,93.0,33.7,39.8,44.7,
442338,9924.0,9924.0,,992.0,827.0,31.4,39.6,44.4,
442346,12578.0,12578.0,,1134.0,1080.0,,,,
442360,334.0,334.0,,27.0,26.0,39.2,49.0,54.5,
442364,1752.0,1752.0,,116.0,68.0,,,,
442367,273.3,273.3,,20.0,22.0,31.6,41.5,46.2,
442370,5306.0,5306.0,,572.0,512.0,42.9,49.6,54.4,
442375,582.0,582.0,,64.0,66.0,39.4,49.1,54.5,
442384,304.3,304.3,,50.0,37.0,34.3,43.5,48.2,
442391,8473.0,8473.0,,1039.0,514.0,,,,
442393,333.0,333.0,,21.0,41.0,28.1,39.6,48.3,
442399,1752.0,1752.0,,178.0,196.0,28.4,36.2,41.9,
442410,498.7,498.7,,69.0,49.0,34.7,42.9,46.6,
442412,20409.7,20409.7,,1325.0,1713.0,51.2,64.7,73.0,
442427,1327.0,1327.0,,113.0,98.0,38.9,49.2,56.9,
442435,2315.0,2315.0,,213.0,203.0,38.6,47.6,52.8,
442447,4125.0,4125.0,,259.0,318.0,,,,
442463,946.3,946.3,,43.0,129.0,33.5,39.5,43.9,
442474,5244.7,5244.7,,334.0,417.0,,,,
442481,2040.3,2040.3,,127.0,182.0,,,,
442517,29303.3,29303.3,,2455.0,2440.0,61.4,68.6,73.4,
442541,390.0,390.0,,36.0,35.0,39.9,49.8,57.9,
442573,5810.0,5810.0,,324.0,652.0,,,,
442583,722.7,722.7,,75.0,90.0,41.4,50.0,57.2,
442586,950.3,950.3,,68.0,148.0,36.0,43.2,47.3,
442611,2477.3,2477.3,,199.0,196.0,35.4,43.0,47.3,
442624,185.0,185.0,,25.0,23.0,32.1,43.0,48.1,
442626,36921.3,36921.3,,2636.0,2815.0,59.0,67.1,72.5,
442627,4531.0,4531.0,,655.0,443.0,47.5,55.0,60.0,
442636,14325.7,14325.7,,1107.0,1377.0,,,,
442640,745.0,745.0,,84.0,71.0,28.9,36.9,42.5,
442642,3700.0,3700.0,,345.0,350.0,39.9,47.8,53.2,
442646,675.0,675.0,,72.0,82.0,43.3,52.9,58.7,
442651,20172.7,20172.7,,1089.0,1399.0,47.9,54.9,61.2,
442655,502.0,502.0,,34.0,56.0,34.6,42.6,46.6,
442662,1462.3,1462.3,,201.0,121.0,,,,
442663,4723.0,4723.0,,600.0,462.0,,,,
442665,705.0,705.0,,58.0,86.0,30.7,38.5,42.5,
442674,745.0,745.0,,71.0,79.0,41.3,49.7,54.9,
442675,2184.3,2184.3,,187.0,260.0,38.6,46.7,51.6,
442677,162.0,162.0,,15.0,20.0,26.6,37.9,43.0,
442687,1672.0,1672.0,,97.0,174.0,44.5,52.6,57.3,
442693,7516.0,7516.0,,683.0,678.0,42.5,49.5,54.3,
442698,407.0,407.0,,38.0,57.0,31.8,39.2,43.3,
442701,2240.0,2240.0,,159.0,238.0,23.6,33.3,39.2,
442703,1357.0,1357.0,,82.0,180.0,33.5,39.4,43.6,
442708,13269.0,13316.4,13150.5,911.0,1060.0,,,,
442709,289.0,289.0,,17.0,30.0,32.2,39.9,44.4,
442710,2414.0,2414.0,,220.0,199.0,40.1,48.5,53.5,
442711,671.0,671.0,,73.0,76.0,37.7,43.9,48.2,
442712,2008.7,2008.7,,174.0,262.0,39.4,47.5,53.2,
442716,13111.0,13111.0,,894.0,1025.0,,,,
442717,712.0,712.0,,54.0,67.0,37.9,46.3,51.2,
442724,1040.0,1040.0,,64.0,131.0,31.9,38.7,43.1,
442733,1011.3,1011.3,,73.0,94.0,37.0,46.7,51.5,
442734,287.0,287.0,,17.0,32.0,28.9,38.5,43.7,
442735,1873.3,1873.3,,180.0,224.0,40.7,48.6,53.6,
442741,380.0,380.0,,20.0,51.0,35.1,47.3,54.1,
442745,2565.0,2565.0,,180.0,457.0,55.1,64.5,72.6,
442746,216.0,216.0,,12.0,60.0,30.8,39.6,43.9,
442749,1605.7,1605.7,,115.0,169.0,34.9,42.2,46.3,
442753,542.0,542.0,,53.0,57.0,43.0,53.3,58.7,
442754,5937.0,5937.0,,283.0,452.0,,,,
