centreline_id,segment_length,crash_count,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct,log_volume,crash_rate,exposure,log_exposure
8321663,184.86245266029545,0,3886.3,3886.3,,310.0,400.0,41.1,48.0,52.4,,8.26521282716347,0.0,718430.9497737063,13.4848248765757
445007,79.02520061078494,0,2994.0,2994.0,,126.0,310.0,41.4,48.8,53.9,,8.004365564979574,0.0,236601.4506286901,12.37413236165171
14044858,71.9093593691847,0,4162.7,4162.7,,287.0,394.0,31.1,37.5,39.7,,8.333919181182477,0.0,299337.09024610516,12.609325609471
60026456,202.4907376899095,0,936.0,936.0,,86.0,109.0,45.0,54.6,63.3,,6.841615476477592,0.0,189531.3304777553,12.152309622175173
446290,105.03595196992198,0,15707.0,15707.0,,999.0,1159.0,,,,0.049,9.661861751843032,0.0,1649799.6975915646,14.316164443108693
60027092,62.36444387199448,0,27367.7,27367.7,,2300.0,2358.0,,,,,10.217118764890257,0.0,1706771.3905555834,14.350114068118694
30081939,317.9894132517835,0,2212.0,2212.0,,215.0,132.0,30.7,37.6,41.8,,7.701652362642226,0.0,703392.5821129452,13.463670453207165
14073184,176.5173471774109,0,3680.3,3680.3,,210.0,300.0,28.1,34.2,38.6,,8.21074954957939,0.0,649636.7928170253,13.384168705414437
6349684,516.6256297690509,0,6947.7,6947.7,,812.0,820.0,,,,,8.846165948535885,0.0,3589359.887946435,15.093484440373185
102945,347.01217382155846,0,2964.3,2964.3,,274.0,430.0,55.9,63.5,69.2,,7.994396195869027,0.0,1028648.1868592458,13.843756058259736
30058954,197.15550108792644,0,121.3,121.3,,12.0,11.0,26.1,33.9,38.3,,4.798266815950004,0.0,23914.962281965476,10.082259578942569
60027631,92.08161950756536,0,594.0,594.0,,48.0,56.0,40.3,49.8,54.5,,6.386879319362645,0.0,54696.481987493826,10.909554671670751
30079400,59.8255226657235,0,4381.3,4381.3,,251.0,308.0,,,,,8.385100762985969,0.0,262113.56245533438,12.476533133319318
60027955,115.40744107107037,0,41704.0,41704.0,,3118.0,3034.0,,,,,10.638352326447942,0.0,4812951.922427919,15.386821159128337
442080,120.55178684869372,0,3998.0,3998.0,,280.0,380.0,35.2,41.4,44.8,,8.293549515060345,0.0,481966.0438210775,13.085628942047137
442061,63.77395889608874,0,5979.0,5979.0,,482.0,569.0,,,,,8.696008608880904,0.0,381304.5002397146,12.851353548135606
11517160,238.7828834746418,0,662.0,662.0,,50.0,76.0,37.9,46.9,52.4,,6.495265555937008,0.0,158074.26886021288,11.97082025764465
442230,129.78386303561047,0,1035.7,1035.7,,132.0,131.0,33.3,39.5,44.0,,6.942832805594834,0.0,134417.14694598177,11.808703280376683
442326,120.70825689281618,0,896.3,896.3,,115.0,93.0,33.7,39.8,44.7,,6.7982751783633155,0.0,108190.81065303113,11.59165171251824
8985476,115.12395135669487,0,671.0,671.0,,71.0,64.0,38.9,47.0,49.7,,6.508769136971682,0.0,77248.17136034225,11.254778522769033
442624,162.93243516893256,0,185.0,185.0,,25.0,23.0,32.1,43.0,48.1,,5.220355825078324,0.0,30142.500506252523,10.313691431786772
442284,279.8055500899747,0,606.0,606.0,,106.0,74.0,29.9,39.3,44.9,,6.406879986069314,0.0,169562.16335452467,12.040974884022388
3115705,75.99380510291448,0,1339.3,1339.3,,152.0,180.0,30.8,37.2,39.9,,7.199902368393077,0.0,101778.50317433335,11.530554193553384
442069,67.17113786663995,0,4362.7,4362.7,,419.0,496.0,29.1,37.3,41.2,,8.380846410732026,0.0,293047.5231707901,12.588090069969148
442201,145.75364237541768,0,5413.0,5413.0,,488.0,669.0,36.0,42.0,44.8,,8.596558746796978,0.0,788964.466178136,13.578476562284225
60028373,156.2768233294697,0,8074.0,8959.4,5860.5,843.0,610.0,,,,,8.996404301412886,0.0,1261779.0715621384,14.048033244604513
30095618,119.95744262591532,0,10383.4,10583.2,9884.0,660.0,758.0,43.9,49.8,54.6,,9.247963656072624,0.0,1245566.1097619291,14.035100691169298
7791810,193.22070950804311,0,14016.0,14016.0,,948.0,1072.0,49.3,56.5,59.9,,9.547954813176172,0.0,2708181.4644647324,14.811787921280548
10598653,213.91378534336897,0,439.0,439.0,,27.0,47.0,30.6,38.5,42.7,,6.0844994130751715,0.0,93908.15176573898,11.450072474694956
60028601,121.296628764856,0,19200.7,19200.7,,1354.0,1716.0,,,,,9.862702015684617,0.0,2328980.1799253705,14.660941038708057
60028667,136.61096811730454,0,18808.7,18808.7,,1718.0,1404.0,,,,,9.842074807732345,0.0,2569474.7160279457,14.759212045330182
60028766,308.46942249178124,0,3266.0,3591.4,2452.5,303.0,293.0,,,,0.113,8.09132127353041,0.0,1007461.1338581576,13.822943995243145
