centreline_id,segment_length,crash_count
7950463,253.23146588258058,0
913733,18.470879615629315,0
913721,10.886038098175653,0
913715,11.41968686463239,0
913720,20.868296113246515,0
913734,23.44116845951165,0
913729,23.28767309140555,17
7950470,26.25380201607143,8
913824,216.71167598310083,0
20089864,97.26241708187061,0
912171,186.89649404977314,0
20051423,178.24986997339226,0
20051558,175.11585883011995,0
912298,294.82389767596413,0
912232,136.81482119601577,0
912283,208.24257611216572,0
912234,517.5312660616403,0
10759427,91.88481047114729,0
14672791,7.735690042780419,0
3267181,142.01495866099378,0
7792328,113.74965857165407,0
911863,95.09442492341692,0
7792283,156.25170635009735,0
911877,247.67199086909636,0
20091469,55.068297693460615,0
14204036,192.52409421269402,0
14672792,41.965751707640024,0
10759537,76.89917611810951,0
8067838,83.44315461739738,0
14662474,172.75190299196288,0
912657,90.54923915531612,0
7795811,240.28578316929523,0
912778,169.0932103206249,0
7795840,67.66013046915116,0
7795800,53.014367775073175,0
7795771,143.41415160505943,0
912795,112.56175757636943,0
912720,77.91334500357748,0
5524307,178.61478859565128,0
913638,34.14281025765423,11
913621,81.94054313424772,0
913591,343.6606572816024,0
10998871,333.8570813891338,0
913673,185.97064809853276,0
913568,90.05094399398783,0
7792136,94.83485857611119,0
7673773,93.43260503246171,0
7673781,61.273053286027675,0
7669019,144.3972159602919,0
912191,29.91512704651236,0
10759621,236.06756048991787,0
10759689,29.290597529468545,94
20054163,249.90586635034347,0
20054164,36.233930196520014,0
20033815,44.96255330440845,0
911720,437.48159560747257,0
10759421,103.2217885763632,0
20054933,65.67324230264445,0
6744061,73.57610140257285,0
912526,156.5523723149461,0
912492,36.19206538742485,0
912481,20.520381481220447,0
913653,240.4537525196334,0
20063005,15.512422096378236,0
913647,401.96543403773035,0
913652,237.75773084744742,0
913593,96.49721400986878,0
10998859,294.2632398310164,0
9879354,187.22028110086876,0
913885,572.7420930052165,0
8353630,73.32644762794294,0
912381,243.43364518405374,0
912288,12.092891217479744,12
912385,130.7994816885271,0
912379,119.54910724790976,0
3154796,207.31108814664384,0
912334,134.1558498415711,0
912302,11.33604082822011,10
912333,147.23623877423137,0
912303,132.831658353502,0
912450,135.29509897443222,0
912503,212.00027322600022,0
20054181,32.74290733352484,0
912596,119.76080999328991,0
7791947,213.70035256223,0
3154776,120.81020586502646,0
20051349,229.85361980483808,0
8353591,148.36155368853107,0
7806932,193.111180431302,0
7806952,60.9967831300814,0
912405,52.22717553992123,0
7807292,95.50820444526182,0
7807316,54.28013769487348,0
10133691,101.29544433828342,0
912434,83.41309669232638,0
10133671,146.8638240260198,0
912577,248.24222148418718,0
7794415,102.09509805442819,0
7794440,96.94114401847689,0
7794316,248.68498103600984,0
20161452,116.02928114441973,0
911942,224.6906535953388,0
8731545,47.62959080736103,0
8731054,69.2177429528634,0
911977,226.70320687724913,0
911805,117.00577789570029,0
911806,141.0224938349294,0
911708,118.10064193864496,0
911784,146.89698542824038,0
911783,116.52249216708185,0
911747,118.63793659295777,0
911748,150.4319396701789,0
5772762,115.68790328701206,0
911653,118.91052669725778,0
911685,215.5534189381486,0
9530437,106.72310128838913,0
9530456,21.475527854732192,8
911502,253.70040468427908,0
911486,107.59251618282931,0
911469,120.66023470995104,0
8407288,111.50765672943885,0
911654,221.04585964792372,0
7466934,79.35501321366274,0
912717,67.59158726689917,0
912782,229.93212794128127,0
7466845,68.71720585759618,0
7466909,341.67201061419985,0
912689,222.28608793763732,0
8431847,205.13921648202808,0
3086139,124.53664841409376,0
